,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
1124,2019-06-02T18:35:42.209Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1125,2019-06-02T18:50:09.804Z,4672,dc$,,,,,,
1126,2019-06-02T18:50:12.612Z,4672,dc$,,,,,,
1127,2019-06-02T18:36:07.730Z,4672,dc$,,,,,,
1128,2019-06-02T18:50:12.612Z,4672,dc$,,,,,,
1129,2019-06-02T18:36:18.510Z,4672,dc$,,,,,,
1130,2019-06-02T18:50:12.612Z,4672,dc$,,,,,,
1131,2019-06-02T18:36:18.525Z,4672,dc$,,,,,,
1132,2019-06-02T18:50:12.612Z,4672,dc$,,,,,,
1133,2019-06-02T18:37:07.743Z,4672,dc$,,,,,,
1134,2019-06-02T18:38:07.757Z,4672,dc$,,,,,,
1135,2019-06-02T18:39:07.770Z,4672,dc$,,,,,,
1136,2019-06-02T18:40:05.927Z,4672,dc$,,,,,,
1137,2019-06-02T18:40:05.927Z,4672,dc$,,,,,,
1138,2019-06-02T18:40:05.927Z,4672,dc$,,,,,,
1139,2019-06-02T18:40:05.927Z,4672,dc$,,,,,,
1140,2019-06-02T18:50:12.612Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1141,2019-06-02T18:40:05.927Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1142,2019-06-02T18:50:12.612Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1143,2019-06-02T18:50:13.126Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1144,2019-06-02T18:50:13.126Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1145,2019-06-02T18:50:13.126Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1146,2019-06-02T18:40:05.989Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1147,2019-06-02T18:40:06.441Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1148,2019-06-02T18:40:06.441Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1149,2019-06-02T18:40:06.441Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1150,2019-06-02T18:40:07.783Z,4672,dc$,,,,,,
1151,2019-06-02T18:51:07.930Z,4672,dc$,,,,,,
1152,2019-06-02T18:51:19.006Z,4672,dc$,,,,,,
1153,2019-06-02T18:51:19.021Z,4672,dc$,,,,,,
1154,2019-06-02T18:52:07.943Z,4672,dc$,,,,,,
1155,2019-06-02T18:40:18.048Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1156,2019-06-02T18:53:07.956Z,4672,dc$,,,,,,
1157,2019-06-02T18:41:07.796Z,4672,dc$,,,,,,
1158,2019-06-02T18:41:18.670Z,4672,dc$,,,,,,
1159,2019-06-02T18:41:18.685Z,4672,dc$,,,,,,
1160,2019-06-02T18:42:07.810Z,4672,dc$,,,,,,
1161,2019-06-02T18:43:07.823Z,4672,dc$,,,,,,
1162,2019-06-02T18:44:07.836Z,4672,dc$,,,,,,
1163,2019-06-02T18:44:07.852Z,4769,dc$,::1,,,,,
1164,2019-06-02T18:45:07.850Z,4672,dc$,,,,,,
1165,2019-06-02T18:45:09.269Z,4672,dc$,,,,,,
1166,2019-06-02T18:45:09.269Z,4672,dc$,,,,,,
1167,2019-06-02T18:45:09.269Z,4672,dc$,,,,,,
1168,2019-06-02T18:45:09.269Z,4672,dc$,,,,,,
1169,2019-06-02T18:53:54.631Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1170,2019-06-02T18:54:06.706Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1171,2019-06-02T18:54:07.970Z,4672,dc$,,,,,,
1172,2019-06-02T18:55:07.983Z,4672,dc$,,,,,,
1173,2019-06-02T18:55:15.954Z,4672,dc$,,,,,,
1174,2019-06-02T18:55:15.954Z,4672,dc$,,,,,,
1175,2019-06-02T18:55:15.954Z,4672,dc$,,,,,,
1176,2019-06-02T18:55:15.954Z,4672,dc$,,,,,,
1177,2019-06-02T18:55:15.954Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1178,2019-06-02T18:55:16.469Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1179,2019-06-02T18:55:16.469Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1180,2019-06-02T18:55:16.469Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1181,2019-06-02T19:11:08.211Z,4672,dc$,,,,,,
1182,2019-06-02T19:11:19.677Z,4672,dc$,,,,,,
1183,2019-06-02T19:11:19.693Z,4672,dc$,,,,,,
1184,2019-06-02T19:12:08.224Z,4672,dc$,,,,,,
1185,2019-06-02T19:13:08.238Z,4672,dc$,,,,,,
1186,2019-06-02T19:14:08.251Z,4672,dc$,,,,,,
1187,2019-06-02T18:55:42.225Z,4769,dc$,::1,,,,,
1188,2019-06-02T18:55:42.225Z,4672,dc$,,,,,,
1189,2019-06-02T19:14:08.267Z,4769,dc$,::1,,,,,
1190,2019-06-02T19:15:08.264Z,4672,dc$,,,,,,
1191,2019-06-02T19:15:29.324Z,4769,dc$,::1,,,,,
1192,2019-06-02T19:15:29.324Z,4672,dc$,,,,,,
1193,2019-06-02T18:55:42.225Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1194,2019-06-02T18:56:07.996Z,4672,dc$,,,,,,
1195,2019-06-02T18:56:19.166Z,4672,dc$,,,,,,
1196,2019-06-02T18:56:19.181Z,4672,dc$,,,,,,
1197,2019-06-02T18:57:08.010Z,4672,dc$,,,,,,
1198,2019-06-02T18:58:08.023Z,4672,dc$,,,,,,
1199,2019-06-02T18:59:08.036Z,4672,dc$,,,,,,
1200,2019-06-02T19:15:29.324Z,4769,dc$,::1,,,,,
1201,2019-06-02T19:15:29.324Z,4672,dc$,,,,,,
1202,2019-06-02T19:15:29.324Z,4672,dc$,,,,,,
1203,2019-06-02T18:59:08.052Z,4769,dc$,::1,,,,,
1204,2019-06-02T19:00:08.049Z,4672,dc$,,,,,,
1205,2019-06-02T19:00:19.297Z,4672,dc$,,,,,,
1206,2019-06-02T19:00:19.297Z,4672,dc$,,,,,,
1207,2019-06-02T19:00:19.297Z,4672,dc$,,,,,,
1208,2019-06-02T19:00:19.297Z,4672,dc$,,,,,,
1209,2019-06-02T19:15:29.324Z,4769,dc$,::1,,,,,
1210,2019-06-02T19:15:29.324Z,4672,dc$,,,,,,
1211,2019-06-02T19:00:19.297Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1212,2019-06-02T19:00:19.812Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1213,2019-06-02T19:15:29.324Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1214,2019-06-02T19:00:19.812Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1215,2019-06-02T19:15:29.839Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1216,2019-06-02T19:00:19.812Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1217,2019-06-02T19:15:29.839Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1218,2019-06-02T19:01:08.063Z,4672,dc$,,,,,,
1219,2019-06-02T19:15:29.839Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1220,2019-06-02T19:01:19.326Z,4672,dc$,,,,,,
1221,2019-06-02T19:15:42.241Z,4672,dc$,,,,,,
1222,2019-06-02T19:01:19.342Z,4672,dc$,,,,,,
1223,2019-06-02T19:15:42.241Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1224,2019-06-02T19:01:40.292Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
1225,2019-06-02T19:16:08.278Z,4672,dc$,,,,,,
1226,2019-06-02T19:02:08.076Z,4672,dc$,,,,,,
1227,2019-06-02T19:16:19.837Z,4672,dc$,,,,,,
1228,2019-06-02T19:03:08.089Z,4672,dc$,,,,,,
1229,2019-06-02T19:16:19.853Z,4672,dc$,,,,,,
1230,2019-06-02T19:04:08.103Z,4672,dc$,,,,,,
1231,2019-06-02T19:05:08.132Z,4672,dc$,,,,,,
1232,2019-06-02T19:05:22.640Z,4672,dc$,,,,,,
1233,2019-06-02T19:05:22.640Z,4672,dc$,,,,,,
1234,2019-06-02T19:05:22.640Z,4672,dc$,,,,,,
1235,2019-06-02T19:05:22.640Z,4672,dc$,,,,,,
1236,2019-06-02T19:16:40.304Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
1237,2019-06-02T19:17:08.291Z,4672,dc$,,,,,,
1238,2019-06-02T19:18:08.304Z,4672,dc$,,,,,,
1239,2019-06-02T19:19:08.318Z,4672,dc$,,,,,,
1240,2019-06-02T19:20:08.331Z,4672,dc$,,,,,,
1241,2019-06-02T19:20:29.859Z,4672,dc$,,,,,,
1242,2019-06-02T19:05:22.640Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1243,2019-06-02T19:20:32.667Z,4672,dc$,,,,,,
1244,2019-06-02T19:05:22.640Z,4672,dc$,,,,,,
1245,2019-06-02T19:20:32.667Z,4672,dc$,,,,,,
1246,2019-06-02T19:20:32.667Z,4672,dc$,,,,,,
1247,2019-06-02T19:20:32.667Z,4672,dc$,,,,,,
1248,2019-06-02T19:05:22.640Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1249,2019-06-02T19:05:23.154Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1250,2019-06-02T19:05:23.154Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1251,2019-06-02T19:20:32.667Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1252,2019-06-02T19:05:23.154Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1253,2019-06-02T19:05:42.233Z,4672,dc$,,,,,,
1254,2019-06-02T19:20:32.667Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1255,2019-06-02T19:20:33.182Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1256,2019-06-02T19:05:42.233Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1257,2019-06-02T19:20:33.182Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1258,2019-06-02T19:20:33.182Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1259,2019-06-02T19:21:08.344Z,4672,dc$,,,,,,
1260,2019-06-02T19:21:20.013Z,4672,dc$,,,,,,
1261,2019-06-02T19:21:20.029Z,4672,dc$,,,,,,
1262,2019-06-02T19:05:42.233Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1263,2019-06-02T19:06:08.145Z,4672,dc$,,,,,,
1264,2019-06-02T19:06:19.517Z,4672,dc$,,,,,,
1265,2019-06-02T19:06:19.533Z,4672,dc$,,,,,,
1266,2019-06-02T19:07:08.158Z,4672,dc$,,,,,,
1267,2019-06-02T19:21:31.932Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1268,2019-06-02T19:07:43.290Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1269,2019-06-02T19:21:43.990Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1270,2019-06-02T19:22:08.358Z,4672,dc$,,,,,,
1271,2019-06-02T19:23:08.371Z,4672,dc$,,,,,,
1272,2019-06-02T19:23:30.008Z,4688,dc$,::1,,c:\windows\system32\taskeng.exe,,,s-1-5-18
1273,2019-06-02T19:23:30.117Z,4673,dc$,::1,,c:\windows\system32\lsass.exe,,,
1274,2019-06-02T19:07:55.348Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1275,2019-06-02T19:08:08.172Z,4672,dc$,,,,,,
1276,2019-06-02T19:09:08.185Z,4672,dc$,,,,,,
1277,2019-06-02T19:10:08.198Z,4672,dc$,,,,,,
1278,2019-06-02T19:10:25.982Z,4672,dc$,,,,,,
1279,2019-06-02T19:10:25.982Z,4672,dc$,,,,,,
1280,2019-06-02T19:23:30.117Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
1281,2019-06-02T19:10:25.982Z,4672,dc$,,,,,,
1282,2019-06-02T19:10:25.982Z,4672,dc$,,,,,,
1283,2019-06-02T19:23:46.981Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
1284,2019-06-02T19:24:08.384Z,4672,dc$,,,,,,
1285,2019-06-02T19:25:08.398Z,4672,dc$,,,,,,
1286,2019-06-02T19:25:36.010Z,4672,dc$,,,,,,
1287,2019-06-02T19:25:36.010Z,4672,dc$,,,,,,
1288,2019-06-02T19:25:36.010Z,4672,dc$,,,,,,
1289,2019-06-02T19:25:36.010Z,4672,dc$,,,,,,
1290,2019-06-02T19:10:25.982Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1291,2019-06-02T19:10:26.497Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1292,2019-06-02T19:10:26.497Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1293,2019-06-02T19:10:26.497Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1294,2019-06-02T19:11:08.211Z,4769,dc$,::1,,,,,
1295,2019-06-02T19:25:36.010Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1296,2019-06-02T19:25:36.524Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1297,2019-06-02T19:25:36.524Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1298,2019-06-02T19:25:36.524Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1299,2019-06-02T19:25:42.250Z,4672,dc$,,,,,,
1300,2019-06-02T19:25:42.250Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1301,2019-06-02T19:25:42.250Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1302,2019-06-02T19:26:08.411Z,4672,dc$,,,,,,
1303,2019-06-02T19:26:20.220Z,4672,dc$,,,,,,
1304,2019-06-02T19:26:20.236Z,4672,dc$,,,,,,
1305,2019-06-02T19:26:20.236Z,4672,dc$,,,,,,
1306,2019-06-02T19:26:21.250Z,4672,dc$,,,,,,
1307,2019-06-02T19:26:21.281Z,4672,dc$,,,,,,
1308,2019-06-02T19:27:08.424Z,4672,dc$,,,,,,
1309,2019-06-02T19:28:08.438Z,4672,dc$,,,,,,
1310,2019-06-02T19:30:08.464Z,4672,dc$,,,,,,
1311,2019-06-02T19:29:08.451Z,4672,dc$,,,,,,
1312,2019-06-02T19:30:39.352Z,4672,dc$,,,,,,
1313,2019-06-02T19:30:39.352Z,4672,dc$,,,,,,
1314,2019-06-02T19:30:39.352Z,4672,dc$,,,,,,
1315,2019-06-02T19:30:39.352Z,4672,dc$,,,,,,
1316,2019-06-02T19:29:08.466Z,4769,dc$,::1,,,,,
1317,2019-06-02T19:29:43.878Z,4672,system,,,,,,
1318,2019-06-02T19:29:43.878Z,4688,dc$,::1,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
1319,2019-06-02T19:30:39.352Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1320,2019-06-02T19:30:39.867Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1321,2019-06-02T19:30:39.867Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1322,2019-06-02T19:30:39.867Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1323,2019-06-02T19:31:08.477Z,4672,dc$,,,,,,
1324,2019-06-02T19:31:20.380Z,4672,dc$,,,,,,
1325,2019-06-02T19:31:20.396Z,4672,dc$,,,,,,
1326,2019-06-02T19:35:42.694Z,4672,dc$,,,,,,
1327,2019-06-02T19:35:42.694Z,4672,dc$,,,,,,
1328,2019-06-02T19:35:42.694Z,4672,dc$,,,,,,
1329,2019-06-02T19:35:42.694Z,4672,dc$,,,,,,
1330,2019-06-02T19:31:40.317Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
1331,2019-06-02T19:32:08.490Z,4672,dc$,,,,,,
1332,2019-06-02T19:33:08.504Z,4672,dc$,,,,,,
1333,2019-06-02T19:34:08.517Z,4672,dc$,,,,,,
1334,2019-06-02T19:34:34.288Z,4769,dc$,::1,,,,,
1335,2019-06-02T19:34:34.288Z,4672,dc$,,,,,,
1336,2019-06-02T19:35:42.694Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1337,2019-06-02T19:34:56.456Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1338,2019-06-02T19:35:42.694Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1339,2019-06-02T19:35:43.209Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1340,2019-06-02T19:35:43.209Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1341,2019-06-02T19:35:43.209Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1342,2019-06-02T19:36:08.543Z,4672,dc$,,,,,,
1343,2019-06-02T19:36:20.540Z,4672,dc$,,,,,,
1344,2019-06-02T19:36:20.555Z,4672,dc$,,,,,,
1345,2019-06-02T19:37:08.557Z,4672,dc$,,,,,,
1346,2019-06-02T19:38:08.570Z,4672,dc$,,,,,,
1347,2019-06-02T19:39:08.583Z,4672,dc$,,,,,,
1348,2019-06-02T19:40:08.597Z,4672,dc$,,,,,,
1349,2019-06-02T19:40:46.037Z,4672,dc$,,,,,,
1350,2019-06-02T19:40:46.037Z,4672,dc$,,,,,,
1351,2019-06-02T19:40:46.037Z,4672,dc$,,,,,,
1352,2019-06-02T19:40:46.037Z,4672,dc$,,,,,,
1353,2019-06-02T19:35:08.515Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1354,2019-06-02T19:35:08.530Z,4672,dc$,,,,,,
1355,2019-06-02T19:40:46.037Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1356,2019-06-02T19:40:46.552Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1357,2019-06-02T19:40:46.552Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1358,2019-06-02T19:40:46.552Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1359,2019-06-02T19:41:08.610Z,4672,dc$,,,,,,
1360,2019-06-02T19:41:20.700Z,4672,dc$,,,,,,
1361,2019-06-02T19:41:20.716Z,4672,dc$,,,,,,
1362,2019-06-02T19:42:08.623Z,4672,dc$,,,,,,
1363,2019-06-02T19:43:08.637Z,4672,dc$,,,,,,
1364,2019-06-02T19:44:08.650Z,4672,dc$,,,,,,
1365,2019-06-02T19:35:20.573Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1366,2019-06-02T19:44:08.666Z,4769,dc$,::1,,,,,
1367,2019-06-02T19:45:08.663Z,4672,dc$,,,,,,
1368,2019-06-02T19:45:42.266Z,4672,dc$,,,,,,
1369,2019-06-02T19:35:42.257Z,4672,dc$,,,,,,
1370,2019-06-02T19:35:32.632Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1371,2019-06-02T19:45:42.266Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1372,2019-06-02T19:45:42.266Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1373,2019-06-02T19:45:49.379Z,4672,dc$,,,,,,
1374,2019-06-02T19:35:42.257Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1375,2019-06-02T19:45:49.379Z,4672,dc$,,,,,,
1376,2019-06-02T19:45:49.379Z,4672,dc$,,,,,,
1377,2019-06-02T19:45:49.379Z,4672,dc$,,,,,,
1378,2019-06-02T19:45:49.379Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1379,2019-06-02T19:45:49.894Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1380,2019-06-02T19:45:49.894Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1381,2019-06-02T19:45:49.894Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1382,2019-06-02T19:46:08.677Z,4672,dc$,,,,,,
1383,2019-06-02T19:46:20.860Z,4672,dc$,,,,,,
1384,2019-06-02T19:46:20.876Z,4672,dc$,,,,,,
1385,2019-06-02T19:46:40.329Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
1386,2019-06-02T19:47:08.690Z,4672,dc$,,,,,,
1387,2019-06-02T19:48:08.703Z,4672,dc$,,,,,,
1388,2019-06-02T19:48:33.039Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1389,2019-06-02T19:48:45.098Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1390,2019-06-02T19:48:57.157Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1391,2019-06-02T19:49:08.717Z,4672,dc$,,,,,,
1392,2019-06-02T20:01:21.357Z,4672,dc$,,,,,,
1393,2019-06-02T20:01:21.372Z,4672,dc$,,,,,,
1394,2019-06-02T19:49:09.216Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1395,2019-06-02T19:50:08.730Z,4672,dc$,,,,,,
1396,2019-06-02T19:50:49.914Z,4672,dc$,,,,,,
1397,2019-06-02T19:50:52.722Z,4672,dc$,,,,,,
1398,2019-06-02T19:50:52.722Z,4672,dc$,,,,,,
1399,2019-06-02T19:50:52.722Z,4672,dc$,,,,,,
1400,2019-06-02T19:50:52.722Z,4672,dc$,,,,,,
1401,2019-06-02T20:01:40.342Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
1402,2019-06-02T20:02:08.905Z,4672,dc$,,,,,,
1403,2019-06-02T19:50:52.722Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1404,2019-06-02T20:02:09.623Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1405,2019-06-02T19:50:52.722Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1406,2019-06-02T19:50:53.237Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1407,2019-06-02T19:50:53.237Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1408,2019-06-02T19:50:53.237Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1409,2019-06-02T19:51:08.743Z,4672,dc$,,,,,,
1410,2019-06-02T19:51:21.021Z,4672,dc$,,,,,,
1411,2019-06-02T19:51:21.036Z,4672,dc$,,,,,,
1412,2019-06-02T19:52:08.757Z,4672,dc$,,,,,,
1413,2019-06-02T19:53:08.770Z,4672,dc$,,,,,,
1414,2019-06-02T19:54:08.783Z,4672,dc$,,,,,,
1415,2019-06-02T19:55:08.797Z,4672,dc$,,,,,,
1416,2019-06-02T19:55:42.274Z,4672,dc$,,,,,,
1417,2019-06-02T20:02:21.682Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1418,2019-06-02T19:55:42.274Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1419,2019-06-02T19:55:56.065Z,4672,dc$,,,,,,
1420,2019-06-02T19:55:56.065Z,4672,dc$,,,,,,
1421,2019-06-02T19:55:56.065Z,4672,dc$,,,,,,
1422,2019-06-02T19:55:56.065Z,4672,dc$,,,,,,
1423,2019-06-02T20:02:33.741Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1424,2019-06-02T19:55:56.065Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1425,2019-06-02T19:55:56.579Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1426,2019-06-02T19:55:56.579Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1427,2019-06-02T19:55:56.579Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1428,2019-06-02T19:56:08.810Z,4672,dc$,,,,,,
1429,2019-06-02T19:56:21.181Z,4672,dc$,,,,,,
1430,2019-06-02T20:02:45.799Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
1431,2019-06-02T19:56:21.196Z,4672,dc$,,,,,,
1432,2019-06-02T20:03:08.919Z,4672,dc$,,,,,,
1433,2019-06-02T19:57:08.823Z,4672,dc$,,,,,,
1434,2019-06-02T20:04:08.932Z,4672,dc$,,,,,,
1435,2019-06-02T19:58:08.837Z,4672,dc$,,,,,,
1436,2019-06-02T20:05:08.945Z,4672,dc$,,,,,,
1437,2019-06-02T19:59:08.850Z,4672,dc$,,,,,,
1438,2019-06-02T20:05:42.282Z,4672,dc$,,,,,,
1439,2019-06-02T19:59:08.865Z,4769,dc$,::1,,,,,
1440,2019-06-02T20:00:08.863Z,4672,dc$,,,,,,
1441,2019-06-02T20:00:59.407Z,4672,dc$,,,,,,
1442,2019-06-02T20:00:59.407Z,4672,dc$,,,,,,
1443,2019-06-02T20:00:59.407Z,4672,dc$,,,,,,
1444,2019-06-02T20:00:59.407Z,4672,dc$,,,,,,
1445,2019-06-02T20:05:42.282Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1446,2019-06-02T20:00:59.407Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1447,2019-06-02T20:00:59.922Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1448,2019-06-02T20:00:59.922Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1449,2019-06-02T20:00:59.922Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1450,2019-06-02T20:01:08.892Z,4672,dc$,,,,,,
1451,2019-06-02T20:05:42.282Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1452,2019-06-02T20:06:02.749Z,4672,dc$,,,,,,
1453,2019-06-02T20:06:02.749Z,4672,dc$,,,,,,
1454,2019-06-02T20:06:02.749Z,4672,dc$,,,,,,
1455,2019-06-02T20:06:02.749Z,4672,dc$,,,,,,
1456,2019-06-02T20:01:20.436Z,5140,dcadmin,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-21-348563049-1777579595-28763208-1116
1457,2019-06-02T20:06:02.749Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
1458,2019-06-02T20:06:02.749Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
1459,2019-06-02T20:06:03.264Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1460,2019-06-02T20:06:03.264Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1461,2019-06-02T20:06:03.264Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1462,2019-06-02T20:06:08.958Z,4672,dc$,,,,,,
